county	date	positive
Jackson	20200402	2
Jasper	20200402	2
Jeff Davis	20200402	0
Jefferson	20200402	31
Jim Hogg	20200402	0
Jim Wells	20200402	1
Johnson	20200402	17
Jones	20200402	0
Karnes	20200402	2
Kaufman	20200402	5
Kendall	20200402	8
Kenedy	20200402	0
Kent	20200402	0
Kerr	20200402	1
Kimble	20200402	0
King	20200402	0
Kinney	20200402	0
Kleberg	20200402	1
Knox	20200402	0
Lamar	20200402	3
Lamb	20200402	1
Lampasas	20200402	0
La Salle	20200402	0
Lavaca	20200402	1
Lee	20200402	1
Leon	20200402	2
Liberty	20200402	4
Limestone	20200402	3
Lipscomb	20200402	0
Live Oak	20200402	2
Llano	20200402	3
Loving	20200402	0
Lubbock	20200402	108
Lynn	20200402	3
McCulloch	20200402	0
McLennan	20200402	48
McMullen	20200402	0
Madison	20200402	0
Marion	20200402	0
Martin	20200402	1
Mason	20200402	0
Matagorda	20200402	29
Maverick	20200402	3
Medina	20200402	3
Menard	20200402	0
Midland	20200402	16
Milam	20200402	2
Mills	20200402	0
Mitchell	20200402	0
Montague	20200402	1
Montgomery	20200402	110
Moore	20200402	6
Morris	20200402	1
Motley	20200402	0
Nacogdoches	20200402	5
Navarro	20200402	4
Newton	20200402	1
Nolan	20200402	0
Nueces	20200402	40
Ochiltree	20200402	0
Oldham	20200402	2
Orange	20200402	7
Palo Pinto	20200402	1
Panola	20200402	3
Parker	20200402	4
Parmer	20200402	0
Pecos	20200402	0
Polk	20200402	4
Potter	20200402	16
Presidio	20200402	0
Rains	20200402	0
Randall	20200402	17
Reagan	20200402	0
Real	20200402	0
Red River	20200402	0
Reeves	20200402	0
Refugio	20200402	0
Roberts	20200402	0
Robertson	20200402	2
Rockwall	20200402	10
Runnels	20200402	0
Rusk	20200402	6
Sabine	20200402	0
San Augustine	20200402	1
San Jacinto	20200402	1
San Patricio	20200402	2
San Saba	20200402	0
Schleicher	20200402	0
Scurry	20200402	0
Shackelford	20200402	0
Shelby	20200402	4
Sherman	20200402	0
Smith	20200402	47
Somervell	20200402	0
Starr	20200402	5
Stephens	20200402	0
Sterling	20200402	0
Stonewall	20200402	0
Sutton	20200402	0
Swisher	20200402	1
Tarrant	20200402	288
Taylor	20200402	14
Terrell	20200402	0
Terry	20200402	4
Throckmorton	20200402	0
Titus	20200402	0
Tom Green	20200402	9
Travis	20200402	305
Trinity	20200402	0
Tyler	20200402	0
Upshur	20200402	3
Upton	20200402	0
Uvalde	20200402	4
Val Verde	20200402	5
Van Zandt	20200402	3
Victoria	20200402	20
Walker	20200402	7
Waller	20200402	5
Ward	20200402	0
Washington	20200402	17
Webb	20200402	57
Wharton	20200402	9
Wheeler	20200402	0
Wichita	20200402	38
Wilbarger	20200402	0
Willacy	20200402	3
Williamson	20200402	55
Wilson	20200402	5
Winkler	20200402	0
Wise	20200402	3
Wood	20200402	1
Yoakum	20200402	0
Young	20200402	3
Zapata	20200402	0
Zavala	20200402	0
Anderson	20200403	1
Andrews	20200403	0
Angelina	20200403	8
Aransas	20200403	0
Archer	20200403	0
Armstrong	20200403	0
Atascosa	20200403	2
Austin	20200403	4
Bailey	20200403	0
Bandera	20200403	0
Bastrop	20200403	7
Baylor	20200403	0
Bee	20200403	0
Bell	20200403	51
Bexar	20200403	254
Blanco	20200403	1
Borden	20200403	0
Bosque	20200403	0
Bowie	20200403	10
Brazoria	20200403	123
Brazos	20200403	68
Brewster	20200403	0
Briscoe	20200403	0
Brooks	20200403	0
Brown	20200403	4
Burleson	20200403	1
Burnet	20200403	4
Caldwell	20200403	2
Calhoun	20200403	8
Callahan	20200403	0
Cameron	20200403	55
Camp	20200403	1
Carson	20200403	0
Cass	20200403	4
Castro	20200403	9
Chambers	20200403	11
Cherokee	20200403	5
Childress	20200403	0
Clay	20200403	1
Cochran	20200403	0
Coke	20200403	0
Coleman	20200403	0
Collin	20200403	227
Collingsworth	20200403	0
Colorado	20200403	2
Comal	20200403	18
Comanche	20200403	1
Concho	20200403	0
Cooke	20200403	0
Coryell	20200403	2
Cottle	20200403	0
Crane	20200403	2
Crockett	20200403	0
Crosby	20200403	0
Culberson	20200403	0
Dallam	20200403	0
Dallas	20200403	831
Dawson	20200403	3
Deaf Smith	20200403	3
Delta	20200403	0
Denton	20200403	254
DeWitt	20200403	6
Dickens	20200403	0
Dimmit	20200403	0
Donley	20200403	5
Duval	20200403	0
Eastland	20200403	3
Ector	20200403	15
Edwards	20200403	0
Ellis	20200403	27
El Paso	20200403	78
Erath	20200403	3
Falls	20200403	1
Fannin	20200403	2
Fayette	20200403	10
Fisher	20200403	0
Floyd	20200403	0
Foard	20200403	0
Fort Bend	20200403	221
Franklin	20200403	1
Freestone	20200403	0
Frio	20200403	0
Gaines	20200403	1
Galveston	20200403	130
Garza	20200403	0
Gillespie	20200403	1
Glasscock	20200403	0
Goliad	20200403	1
Gonzales	20200403	1
Gray	20200403	1
Grayson	20200403	12
Gregg	20200403	8
Grimes	20200403	3
Guadalupe	20200403	23
Hale	20200403	6
Hall	20200403	0
Hamilton	20200403	0
Hansford	20200403	0
Hardeman	20200403	0
Hardin	20200403	14
Harris	20200403	955
Harrison	20200403	5
Hartley	20200403	0
Haskell	20200403	0
Hays	20200403	45
Hemphill	20200403	0
Henderson	20200403	1
Hidalgo	20200403	79
Hill	20200403	3
Hockley	20200403	7
Hood	20200403	8
Hopkins	20200403	3
Houston	20200403	0
Howard	20200403	0
Hudspeth	20200403	0
Hunt	20200403	8
Hutchinson	20200403	0
Irion	20200403	0
Jack	20200403	0
Jackson	20200403	3
Jasper	20200403	2
Jeff Davis	20200403	0
Jefferson	20200403	40
Jim Hogg	20200403	0
Jim Wells	20200403	1
Johnson	20200403	18
Jones	20200403	0
Karnes	20200403	2
Kaufman	20200403	9
Kendall	20200403	8
Kenedy	20200403	0
Kent	20200403	0
Kerr	20200403	2
Kimble	20200403	0
King	20200403	0
Kinney	20200403	0
Kleberg	20200403	1
Knox	20200403	0
Lamar	20200403	3
Lamb	20200403	1
Lampasas	20200403	1
La Salle	20200403	0
Lavaca	20200403	1
Lee	20200403	2
Leon	20200403	2
Liberty	20200403	5
Limestone	20200403	3
Lipscomb	20200403	0
Live Oak	20200403	3
Llano	20200403	3
Loving	20200403	0
Lubbock	20200403	117
Lynn	20200403	3
McCulloch	20200403	0
McLennan	20200403	49
McMullen	20200403	0
Madison	20200403	0
Marion	20200403	0
Martin	20200403	1
Mason	20200403	0
Matagorda	20200403	32
Maverick	20200403	4
Medina	20200403	3
Menard	20200403	0
Midland	20200403	19
Milam	20200403	2
Mills	20200403	0
Mitchell	20200403	0
Montague	20200403	1
Montgomery	20200403	110
Moore	20200403	6
Morris	20200403	1
Motley	20200403	0
Nacogdoches	20200403	12
Navarro	20200403	5
Newton	20200403	1
Nolan	20200403	0
Nueces	20200403	41
Ochiltree	20200403	0
Oldham	20200403	2
Orange	20200403	7
Palo Pinto	20200403	1
Panola	20200403	4
Parker	20200403	5
Parmer	20200403	0
Pecos	20200403	0
Polk	20200403	7
Potter	20200403	21
Presidio	20200403	0
Rains	20200403	0
Randall	20200403	21
Reagan	20200403	0
Real	20200403	0
Red River	20200403	0
Reeves	20200403	0
Refugio	20200403	0
Roberts	20200403	0
Robertson	20200403	2
Rockwall	20200403	10
Runnels	20200403	0
Rusk	20200403	7
Sabine	20200403	0
San Augustine	20200403	4
San Jacinto	20200403	1
San Patricio	20200403	3
San Saba	20200403	0
Schleicher	20200403	0
Scurry	20200403	0
Shackelford	20200403	0
Shelby	20200403	10
Sherman	20200403	0
Smith	20200403	53
Somervell	20200403	0
Starr	20200403	5
Stephens	20200403	0
Sterling	20200403	0
Stonewall	20200403	0
Sutton	20200403	0
Swisher	20200403	1
Tarrant	20200403	325
Taylor	20200403	18
Terrell	20200403	0
Terry	20200403	4
Throckmorton	20200403	0
Titus	20200403	1
Tom Green	20200403	10
Travis	20200403	351
Trinity	20200403	0
Tyler	20200403	0
Upshur	20200403	3
Upton	20200403	0
Uvalde	20200403	4
Val Verde	20200403	5
Van Zandt	20200403	3
Victoria	20200403	27
Walker	20200403	5
Waller	20200403	7
Ward	20200403	0
Washington	20200403	17
Webb	20200403	65
Wharton	20200403	9
Wheeler	20200403	0
Wichita	20200403	44
Wilbarger	20200403	0
Willacy	20200403	5
Williamson	20200403	63
Wilson	20200403	6
Winkler	20200403	0
Wise	20200403	3
Wood	20200403	1
Yoakum	20200403	0
Young	20200403	3
Zapata	20200403	0
Zavala	20200403	0
Anderson	20200404	1
Andrews	20200404	1
Angelina	20200404	10
Aransas	20200404	0
Archer	20200404	0
Armstrong	20200404	0
Atascosa	20200404	2
Austin	20200404	4
Bailey	20200404	0
Bandera	20200404	0
Bastrop	20200404	7
Baylor	20200404	0
Bee	20200404	0
Bell	20200404	51
Bexar	20200404	342
Blanco	20200404	2
Borden	20200404	0
Bosque	20200404	0
Bowie	20200404	17
Brazoria	20200404	136
Brazos	20200404	72
Brewster	20200404	0
Briscoe	20200404	0
Brooks	20200404	0
Brown	20200404	4
Burleson	20200404	2
Burnet	20200404	4
Caldwell	20200404	3
Calhoun	20200404	8
Callahan	20200404	0
Cameron	20200404	62
Camp	20200404	1
Carson	20200404	0
Cass	20200404	4
Castro	20200404	10
Chambers	20200404	11
Cherokee	20200404	5
Childress	20200404	0
Clay	20200404	1
Cochran	20200404	0
Coke	20200404	0
Coleman	20200404	0
Collin	20200404	256
Collingsworth	20200404	0
Colorado	20200404	2
Comal	20200404	18
Comanche	20200404	1
Concho	20200404	0
Cooke	20200404	0
Coryell	20200404	4
Cottle	20200404	0
Crane	20200404	2
Crockett	20200404	0
Crosby	20200404	0
Culberson	20200404	0
Dallam	20200404	0
Dallas	20200404	921
Dawson	20200404	3
Deaf Smith	20200404	5
Delta	20200404	0
Denton	20200404	273
DeWitt	20200404	6
Dickens	20200404	0
Dimmit	20200404	0
Donley	20200404	5
Duval	20200404	0
Eastland	20200404	3
Ector	20200404	22
Edwards	20200404	0
Ellis	20200404	29
El Paso	20200404	96
Erath	20200404	7
Falls	20200404	1
Fannin	20200404	2
Fayette	20200404	10
Fisher	20200404	0
Floyd	20200404	0
Foard	20200404	0
Fort Bend	20200404	255
Franklin	20200404	1
Freestone	20200404	0
Frio	20200404	0
Gaines	20200404	1
Galveston	20200404	136
Garza	20200404	0
Gillespie	20200404	1
Glasscock	20200404	0
Goliad	20200404	1
Gonzales	20200404	1
Gray	20200404	5
Grayson	20200404	12
Gregg	20200404	13
Grimes	20200404	3
Guadalupe	20200404	26
Hale	20200404	6
Hall	20200404	0
Hamilton	20200404	0
Hansford	20200404	0
Hardeman	20200404	0
Hardin	20200404	14
Harris	20200404	1106
Harrison	20200404	5
Hartley	20200404	0
Haskell	20200404	0
Hays	20200404	47
Hemphill	20200404	1
Henderson	20200404	1
Hidalgo	20200404	86
Hill	20200404	5
Hockley	20200404	7
Hood	20200404	9
Hopkins	20200404	3
Houston	20200404	0
Howard	20200404	0
Hudspeth	20200404	0
Hunt	20200404	8
Hutchinson	20200404	2
Irion	20200404	0
Jack	20200404	0
Jackson	20200404	3
Jasper	20200404	2
Jeff Davis	20200404	0
Jefferson	20200404	29
Jim Hogg	20200404	0
Jim Wells	20200404	2
Johnson	20200404	21
Jones	20200404	0
Karnes	20200404	2
Kaufman	20200404	10
Kendall	20200404	9
Kenedy	20200404	0
Kent	20200404	0
Kerr	20200404	2
Kimble	20200404	0
King	20200404	0
Kinney	20200404	0
Kleberg	20200404	2
Knox	20200404	0
Lamar	20200404	5
Lamb	20200404	1
Lampasas	20200404	1
La Salle	20200404	0
Lavaca	20200404	2
Lee	20200404	2
Leon	20200404	2
Liberty	20200404	6
Limestone	20200404	3
Lipscomb	20200404	0
Live Oak	20200404	3
Llano	20200404	3
Loving	20200404	0
Lubbock	20200404	138
Lynn	20200404	3
McCulloch	20200404	0
McLennan	20200404	50
McMullen	20200404	0
Madison	20200404	0
Marion	20200404	0
Martin	20200404	1
Mason	20200404	1
Matagorda	20200404	33
Maverick	20200404	4
Medina	20200404	3
Menard	20200404	0
Midland	20200404	22
Milam	20200404	2
Mills	20200404	0
Mitchell	20200404	0
Montague	20200404	1
Montgomery	20200404	130
Moore	20200404	6
Morris	20200404	1
Motley	20200404	0
Nacogdoches	20200404	15
Navarro	20200404	5
Newton	20200404	1
Nolan	20200404	0
Nueces	20200404	47
Ochiltree	20200404	0
Oldham	20200404	2
Orange	20200404	12
Palo Pinto	20200404	1
Panola	20200404	4
Parker	20200404	6
Parmer	20200404	0
Pecos	20200404	0
Polk	20200404	7
Potter	20200404	24
Presidio	20200404	0
Rains	20200404	0
Randall	20200404	24
Reagan	20200404	0
Real	20200404	0
Red River	20200404	0
Reeves	20200404	0
Refugio	20200404	0
Roberts	20200404	0
Robertson	20200404	2
Rockwall	20200404	11
Runnels	20200404	0
Rusk	20200404	11
Sabine	20200404	0
San Augustine	20200404	4
San Jacinto	20200404	1
San Patricio	20200404	4
San Saba	20200404	0
Schleicher	20200404	0
Scurry	20200404	0
Shackelford	20200404	0
Shelby	20200404	11
Sherman	20200404	0
Smith	20200404	57
Somervell	20200404	0
Starr	20200404	5
Stephens	20200404	0
Sterling	20200404	0
Stonewall	20200404	0
Sutton	20200404	0
Swisher	20200404	1
Tarrant	20200404	383
Taylor	20200404	23
Terrell	20200404	0
Terry	20200404	4
Throckmorton	20200404	0
Titus	20200404	1
Tom Green	20200404	17
Travis	20200404	430
Trinity	20200404	2
Tyler	20200404	1
Upshur	20200404	3
Upton	20200404	0
Uvalde	20200404	4
Val Verde	20200404	5
Van Zandt	20200404	4
Victoria	20200404	32
Walker	20200404	10
Waller	20200404	8
Ward	20200404	0
Washington	20200404	17
Webb	20200404	83
Wharton	20200404	9
Wheeler	20200404	0
Wichita	20200404	46
Wilbarger	20200404	0
Willacy	20200404	5
Williamson	20200404	71
Wilson	20200404	6
Winkler	20200404	0
Wise	20200404	3
Wood	20200404	1
Yoakum	20200404	0
Young	20200404	3
Zapata	20200404	0
Zavala	20200404	0
Anderson	20200405	1
Andrews	20200405	6
Angelina	20200405	10
Aransas	20200405	1
Archer	20200405	0
Armstrong	20200405	0
Atascosa	20200405	2
Austin	20200405	5
Bailey	20200405	0
Bandera	20200405	0
Bastrop	20200405	9
Baylor	20200405	0
Bee	20200405	0
Bell	20200405	58
Bexar	20200405	384
Blanco	20200405	2
Borden	20200405	0
Bosque	20200405	0
Bowie	20200405	17
Brazoria	20200405	144
Brazos	20200405	75
Brewster	20200405	0
Briscoe	20200405	0
Brooks	20200405	0
Brown	20200405	5
Burleson	20200405	2
Burnet	20200405	4
Caldwell	20200405	3
Calhoun	20200405	11
Callahan	20200405	0
Cameron	20200405	77
Camp	20200405	1
Carson	20200405	0
Cass	20200405	4
Castro	20200405	10
Chambers	20200405	11
Cherokee	20200405	5
Childress	20200405	0
Clay	20200405	1
Cochran	20200405	0
Coke	20200405	0
Coleman	20200405	0
Collin	20200405	256
Collingsworth	20200405	0
Colorado	20200405	2
Comal	20200405	21
Comanche	20200405	1
Concho	20200405	0
Cooke	20200405	0
Coryell	20200405	5
Cottle	20200405	0
Crane	20200405	2
Crockett	20200405	0
Crosby	20200405	0
Culberson	20200405	0
Dallam	20200405	0
Dallas	20200405	1015
Dawson	20200405	3
Deaf Smith	20200405	5
Delta	20200405	0
Denton	20200405	288
DeWitt	20200405	7
Dickens	20200405	0
Dimmit	20200405	0
Donley	20200405	7
Duval	20200405	0
Eastland	20200405	3
Ector	20200405	22
Edwards	20200405	0
Ellis	20200405	29
El Paso	20200405	106
Erath	20200405	7
Falls	20200405	1
Fannin	20200405	2
Fayette	20200405	11
Fisher	20200405	0
Floyd	20200405	0
Foard	20200405	0
Fort Bend	20200405	268
Franklin	20200405	1
Freestone	20200405	0
Frio	20200405	0
Gaines	20200405	1
Galveston	20200405	222
Garza	20200405	0
Gillespie	20200405	1
Glasscock	20200405	0
Goliad	20200405	1
Gonzales	20200405	1
Gray	20200405	5
Grayson	20200405	12
Gregg	20200405	13
Grimes	20200405	3
Guadalupe	20200405	28
Hale	20200405	7
Hall	20200405	0
Hamilton	20200405	0
Hansford	20200405	0
Hardeman	20200405	0
Hardin	20200405	26
Harris	20200405	1284
Harrison	20200405	6
Hartley	20200405	0
Haskell	20200405	0
Hays	20200405	50
Hemphill	20200405	1
Henderson	20200405	1
Hidalgo	20200405	86
Hill	20200405	5
Hockley	20200405	10
Hood	20200405	9
Hopkins	20200405	4
Houston	20200405	0
Howard	20200405	0
Hudspeth	20200405	0
Hunt	20200405	1
Hutchinson	20200405	2
Irion	20200405	0
Jack	20200405	0
Jackson	20200405	3
Jasper	20200405	2
Jeff Davis	20200405	0
Jefferson	20200405	51
Jim Hogg	20200405	0
Jim Wells	20200405	2
Johnson	20200405	21
Jones	20200405	0
Karnes	20200405	2
Kaufman	20200405	10
Kendall	20200405	10
Kenedy	20200405	0
Kent	20200405	0
Kerr	20200405	2
Kimble	20200405	0
King	20200405	0
Kinney	20200405	0
Kleberg	20200405	2
Knox	20200405	0
Lamar	20200405	5
Lamb	20200405	1
Lampasas	20200405	1
La Salle	20200405	0
Lavaca	20200405	2
Lee	20200405	2
Leon	20200405	2
Liberty	20200405	6
Limestone	20200405	3
Lipscomb	20200405	0
Live Oak	20200405	3
Llano	20200405	3
Loving	20200405	0
Lubbock	20200405	151
Lynn	20200405	3
McCulloch	20200405	0
McLennan	20200405	51
McMullen	20200405	0
Madison	20200405	0
Marion	20200405	0
Martin	20200405	1
Mason	20200405	1
Matagorda	20200405	33
Maverick	20200405	4
Medina	20200405	4
Menard	20200405	0
Midland	20200405	24
Milam	20200405	3
Mills	20200405	0
Mitchell	20200405	0
Montague	20200405	1
Montgomery	20200405	142
Moore	20200405	6
Morris	20200405	1
Motley	20200405	0
Nacogdoches	20200405	16
Navarro	20200405	4
Newton	20200405	1
Nolan	20200405	0
Nueces	20200405	50
Ochiltree	20200405	0
Oldham	20200405	2
Orange	20200405	22
Palo Pinto	20200405	1
Panola	20200405	4
Parker	20200405	6
Parmer	20200405	0
Pecos	20200405	0
Polk	20200405	7
Potter	20200405	40
Presidio	20200405	0
Rains	20200405	0
Randall	20200405	34
Reagan	20200405	0
Real	20200405	0
Red River	20200405	0
Reeves	20200405	0
Refugio	20200405	0
Roberts	20200405	0
Robertson	20200405	2
Rockwall	20200405	10
Runnels	20200405	0
Rusk	20200405	12
Sabine	20200405	0
San Augustine	20200405	4
San Jacinto	20200405	1
San Patricio	20200405	5
San Saba	20200405	0
Schleicher	20200405	0
Scurry	20200405	0
Shackelford	20200405	0
Shelby	20200405	11
Sherman	20200405	0
Smith	20200405	57
Somervell	20200405	0
Starr	20200405	6
Stephens	20200405	0
Sterling	20200405	0
Stonewall	20200405	0
Sutton	20200405	0
Swisher	20200405	1
Tarrant	20200405	404
Taylor	20200405	27
Terrell	20200405	0
Terry	20200405	4
Throckmorton	20200405	0
Titus	20200405	1
Tom Green	20200405	20
Travis	20200405	460
Trinity	20200405	2
Tyler	20200405	1
Upshur	20200405	3
Upton	20200405	0
Uvalde	20200405	4
Val Verde	20200405	5
Van Zandt	20200405	4
Victoria	20200405	32
Walker	20200405	10
Waller	20200405	8
Ward	20200405	0
Washington	20200405	17
Webb	20200405	98
Wharton	20200405	9
Wheeler	20200405	0
Wichita	20200405	46
Wilbarger	20200405	0
Willacy	20200405	5
Williamson	20200405	76
Wilson	20200405	6
Winkler	20200405	0
Wise	20200405	3
Wood	20200405	2
Yoakum	20200405	0
Young	20200405	3
Zapata	20200405	0
Zavala	20200405	0
Anderson	20200406	1
Andrews	20200406	6
Angelina	20200406	14
Aransas	20200406	1
Archer	20200406	0
Armstrong	20200406	0
Atascosa	20200406	3
Austin	20200406	5
Bailey	20200406	0
Bandera	20200406	0
Bastrop	20200406	11
Baylor	20200406	0
Bee	20200406	0
Bell	20200406	58
Bexar	20200406	410
Blanco	20200406	1
Borden	20200406	0
Bosque	20200406	0
Bowie	20200406	14
Brazoria	20200406	144
Brazos	20200406	94
Brewster	20200406	0
Briscoe	20200406	0
Brooks	20200406	0
Brown	20200406	6
Burleson	20200406	2
Burnet	20200406	4
Caldwell	20200406	4
Calhoun	20200406	12
Callahan	20200406	0
Cameron	20200406	87
Camp	20200406	1
Carson	20200406	0
Cass	20200406	3
Castro	20200406	10
Chambers	20200406	11
Cherokee	20200406	5
Childress	20200406	0
Clay	20200406	1
Cochran	20200406	0
Coke	20200406	0
Coleman	20200406	0
Collin	20200406	287
Collingsworth	20200406	0
Colorado	20200406	2
Comal	20200406	21
Comanche	20200406	1
Concho	20200406	0
Cooke	20200406	0
Coryell	20200406	8
Cottle	20200406	0
Crane	20200406	2
Crockett	20200406	0
Crosby	20200406	1
Culberson	20200406	0
Dallam	20200406	1
Dallas	20200406	1112
Dawson	20200406	3
Deaf Smith	20200406	7
Delta	20200406	0
Denton	20200406	304
DeWitt	20200406	7
Dickens	20200406	0
Dimmit	20200406	0
Donley	20200406	7
Duval	20200406	0
Eastland	20200406	3
Ector	20200406	26
Edwards	20200406	0
Ellis	20200406	29
El Paso	20200406	115
Erath	20200406	7
Falls	20200406	1
Fannin	20200406	2
Fayette	20200406	9
Fisher	20200406	0
Floyd	20200406	0
Foard	20200406	0
Fort Bend	20200406	280
Franklin	20200406	1
Freestone	20200406	0
Frio	20200406	0
Gaines	20200406	1
Galveston	20200406	240
Garza	20200406	0
Gillespie	20200406	1
Glasscock	20200406	0
Goliad	20200406	3
Gonzales	20200406	1
Gray	20200406	9
Grayson	20200406	13
Gregg	20200406	10
Grimes	20200406	3
Guadalupe	20200406	28
Hale	20200406	7
Hall	20200406	0
Hamilton	20200406	0
Hansford	20200406	1
Hardeman	20200406	0
Hardin	20200406	26
Harris	20200406	1395
Harrison	20200406	8
Hartley	20200406	0
Haskell	20200406	0
Hays	20200406	54
Hemphill	20200406	1
Henderson	20200406	1
Hidalgo	20200406	99
Hill	20200406	5
Hockley	20200406	10
Hood	20200406	9
Hopkins	20200406	4
Houston	20200406	0
Howard	20200406	0
Hudspeth	20200406	0
Hunt	20200406	1
Hutchinson	20200406	2
Irion	20200406	0
Jack	20200406	0
Jackson	20200406	3
Jasper	20200406	2
Jeff Davis	20200406	0
Jefferson	20200406	59
Jim Hogg	20200406	0
Jim Wells	20200406	2
Johnson	20200406	21
Jones	20200406	0
Karnes	20200406	2
Kaufman	20200406	9
Kendall	20200406	9
Kenedy	20200406	0
Kent	20200406	0
Kerr	20200406	2
Kimble	20200406	0
King	20200406	0
Kinney	20200406	0
Kleberg	20200406	2
Knox	20200406	0
Lamar	20200406	6
Lamb	20200406	1
Lampasas	20200406	2
La Salle	20200406	0
Lavaca	20200406	2
Lee	20200406	2
Leon	20200406	2
Liberty	20200406	6
Limestone	20200406	3
Lipscomb	20200406	0
Live Oak	20200406	3
Llano	20200406	2
Loving	20200406	0
Lubbock	20200406	154
Lynn	20200406	3
McCulloch	20200406	0
McLennan	20200406	53
McMullen	20200406	0
Madison	20200406	0
Marion	20200406	0
Martin	20200406	2
Mason	20200406	1
Matagorda	20200406	37
Maverick	20200406	5
Medina	20200406	4
Menard	20200406	0
Midland	20200406	24
Milam	20200406	3
Mills	20200406	0
Mitchell	20200406	0
Montague	20200406	1
Montgomery	20200406	149
Moore	20200406	6
Morris	20200406	1
Motley	20200406	0
Nacogdoches	20200406	18
Navarro	20200406	4
Newton	20200406	1
Nolan	20200406	0
Nueces	20200406	53
Ochiltree	20200406	0
Oldham	20200406	2
Orange	20200406	22
Palo Pinto	20200406	1
Panola	20200406	4
Parker	20200406	6
Parmer	20200406	0
Pecos	20200406	1
Polk	20200406	8
Potter	20200406	40
Presidio	20200406	0
Rains	20200406	0
Randall	20200406	36
Reagan	20200406	0
Real	20200406	0
Red River	20200406	0
Reeves	20200406	0
Refugio	20200406	0
Roberts	20200406	0
Robertson	20200406	2
Rockwall	20200406	10
Runnels	20200406	0
Rusk	20200406	11
Sabine	20200406	0
San Augustine	20200406	4
San Jacinto	20200406	1
San Patricio	20200406	2
San Saba	20200406	0
Schleicher	20200406	0
Scurry	20200406	0
Shackelford	20200406	0
Shelby	20200406	11
Sherman	20200406	0
Smith	20200406	57
Somervell	20200406	0
Starr	20200406	7
